learning_rate,forgetting_rate,avg_weight,std_weight,avg_firing_count,std_firing_count,avg_avalanche_size,std_avalanche_size,avg_avalanche_duration,std_avalanche_duration,n_avalanches
0.01,0.023221617913954568,0.056176,0.000582,0.2695,0.6073,0.0000,0.0000,0.0000,0.0000,0
0.01,0.045170018980227496,0.047953,0.000505,0.2350,0.5484,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05289616389230595,0.045131,0.000464,0.2042,0.5244,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09521939033698865,0.041377,0.000380,0.1547,0.4096,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06822575677131099,0.042831,0.000337,0.1615,0.4140,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02632467749494298,0.054136,0.000572,0.2562,0.5840,0.0000,0.0000,0.0000,0.0000,0
0.01,0.015027698453203772,0.062746,0.000809,0.3252,0.6756,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02418852401913499,0.055709,0.000583,0.2737,0.6089,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04026325790465286,0.049316,0.000484,0.2273,0.5405,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08674332677659469,0.040440,0.000389,0.1715,0.4267,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06087328882153912,0.043067,0.000426,0.2013,0.5232,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07616789588637368,0.043155,0.000351,0.1745,0.4610,0.0000,0.0000,0.0000,0.0000,0
0.01,0.021578339960370948,0.056879,0.000605,0.2770,0.6130,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08796177190615835,0.040374,0.000347,0.1660,0.4271,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0725060404543464,0.042205,0.000337,0.1650,0.4258,0.0000,0.0000,0.0000,0.0000,0
0.01,0.042185245895259495,0.047738,0.000474,0.2243,0.5286,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09473946897138555,0.041765,0.000395,0.1673,0.4246,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05221120915284009,0.045665,0.000474,0.2087,0.5265,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01185938689561651,0.066535,0.000929,0.3570,0.7096,0.0000,0.0000,0.0000,0.0000,0
0.01,0.013931872293551103,0.063861,0.000838,0.3310,0.6811,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08242955213812456,0.042723,0.000413,0.1938,0.4563,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01216165205466305,0.066085,0.000911,0.3530,0.7081,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08696132509111697,0.040471,0.000360,0.1663,0.4220,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0829525070226071,0.042797,0.000406,0.1930,0.4552,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02035703971271346,0.058224,0.000646,0.2795,0.6200,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09936316208378941,0.041600,0.000361,0.1718,0.4536,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04272541512643999,0.047518,0.000475,0.2105,0.5091,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0813647927689245,0.043206,0.000435,0.1900,0.4488,0.0000,0.0000,0.0000,0.0000,0
0.01,0.015100047937397559,0.062743,0.000803,0.3245,0.6758,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04549434593521125,0.047798,0.000497,0.2278,0.5389,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03412628356103615,0.051099,0.000471,0.2298,0.5413,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06935245609058469,0.042765,0.000342,0.1708,0.4360,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09039110526911134,0.040489,0.000328,0.1490,0.3966,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08999310313237814,0.040829,0.000338,0.1515,0.4013,0.0000,0.0000,0.0000,0.0000,0
0.01,0.037741853622028074,0.049166,0.000466,0.2182,0.5226,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03797389534373216,0.049213,0.000481,0.2313,0.5388,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03198207890355742,0.051907,0.000550,0.2510,0.5852,0.0000,0.0000,0.0000,0.0000,0
0.01,0.009757873536076631,0.854201,0.162314,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.027433968829264528,0.053860,0.000534,0.2470,0.5779,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02990413398098243,0.052835,0.000553,0.2507,0.5791,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0821551263667687,0.043013,0.000425,0.1993,0.4616,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02118715738638014,0.057649,0.000636,0.2815,0.6187,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05972592293959775,0.043105,0.000427,0.1903,0.4920,0.0000,0.0000,0.0000,0.0000,0
0.01,0.00983660235580119,0.720143,0.169159,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09911178077047143,0.041497,0.000373,0.1725,0.4541,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07071939991721293,0.042834,0.000371,0.1837,0.4599,0.0000,0.0000,0.0000,0.0000,0
0.01,0.033980525038402126,0.050917,0.000476,0.2220,0.5350,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07098667024497352,0.042677,0.000368,0.1815,0.4550,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02278541367711369,0.056340,0.000595,0.2752,0.6103,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04592588866220334,0.047345,0.000466,0.2127,0.5186,0.0000,0.0000,0.0000,0.0000,0
0.01,0.006491480227621418,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0401377503280471,0.048902,0.000448,0.2130,0.5250,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06466698101323827,0.044478,0.000423,0.1970,0.4865,0.0000,0.0000,0.0000,0.0000,0
0.01,0.023338422388420557,0.056073,0.000574,0.2705,0.6061,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0569830447462552,0.044078,0.000454,0.1950,0.4914,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04990942203459092,0.045848,0.000481,0.2268,0.5421,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08282361890055598,0.042634,0.000400,0.1920,0.4529,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09835489845037503,0.042094,0.000382,0.1757,0.4576,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04205741787007666,0.047860,0.000468,0.2198,0.5253,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09596912947592173,0.041578,0.000350,0.1502,0.4015,0.0000,0.0000,0.0000,0.0000,0
0.01,0.015064968506206929,0.062876,0.000789,0.3217,0.6740,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08184856763786266,0.043126,0.000436,0.2008,0.4636,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05148079595129685,0.045745,0.000507,0.2273,0.5537,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0909106685157091,0.040852,0.000307,0.1487,0.3983,0.0000,0.0000,0.0000,0.0000,0
0.01,0.040604152512132195,0.048763,0.000484,0.2230,0.5318,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05049191970050455,0.045940,0.000500,0.2365,0.5719,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07214890496118255,0.041960,0.000341,0.1655,0.4262,0.0000,0.0000,0.0000,0.0000,0
0.01,0.033113599216128844,0.050754,0.000472,0.2235,0.5197,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0031151504332270507,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.055741087663012306,0.044927,0.000486,0.2147,0.5245,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07828681043782931,0.043884,0.000449,0.2052,0.4880,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04522878826828242,0.047952,0.000507,0.2347,0.5483,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01674898050220823,0.061167,0.000744,0.3090,0.6546,0.0000,0.0000,0.0000,0.0000,0
0.01,0.047836156594599756,0.046413,0.000465,0.2037,0.5106,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0947792483262722,0.041736,0.000402,0.1670,0.4244,0.0000,0.0000,0.0000,0.0000,0
0.01,0.049785745579639405,0.045904,0.000486,0.2278,0.5439,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08309943691876158,0.042746,0.000409,0.1930,0.4558,0.0000,0.0000,0.0000,0.0000,0
0.01,0.006371067343120028,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09905139317683527,0.041551,0.000373,0.1725,0.4541,0.0000,0.0000,0.0000,0.0000,0
0.01,0.021652494546956703,0.056898,0.000604,0.2750,0.6123,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03174624876914443,0.051780,0.000537,0.2460,0.5766,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06409157704593817,0.043740,0.000447,0.2025,0.4919,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0696332684722379,0.042654,0.000342,0.1700,0.4360,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0786150316214607,0.043488,0.000447,0.2030,0.4809,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09827934493912358,0.042123,0.000390,0.1755,0.4574,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01356374480648884,0.064406,0.000866,0.3422,0.6929,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0998730113159569,0.041605,0.000354,0.1822,0.4659,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05621825983961305,0.044444,0.000472,0.2013,0.4992,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06351153613476022,0.043835,0.000446,0.2032,0.4924,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0874665029064898,0.040323,0.000362,0.1705,0.4364,0.0000,0.0000,0.0000,0.0000,0
0.01,0.024571433526149263,0.055171,0.000584,0.2645,0.5992,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08243984743851146,0.042711,0.000413,0.1938,0.4563,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04019156529688393,0.048806,0.000451,0.2120,0.5230,0.0000,0.0000,0.0000,0.0000,0
0.01,0.028148433984056767,0.053885,0.000566,0.2662,0.5974,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09316058796150185,0.041072,0.000373,0.1713,0.4294,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04381225079952753,0.047063,0.000426,0.2100,0.5449,0.0000,0.0000,0.0000,0.0000,0
0.01,0.00826578689307683,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09832784179676156,0.042118,0.000382,0.1757,0.4576,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0702937396203187,0.042814,0.000377,0.1807,0.4556,0.0000,0.0000,0.0000,0.0000,0
0.01,0.005093672542746645,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.011392915329301822,0.067024,0.000937,0.3560,0.7059,0.0000,0.0000,0.0000,0.0000,0
0.01,0.060956423252267314,0.042937,0.000416,0.1950,0.5172,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0331837155686644,0.051001,0.000504,0.2387,0.5484,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05090040628024865,0.045633,0.000502,0.2333,0.5664,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06127793279378866,0.042752,0.000429,0.1958,0.5162,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06851380984421955,0.043087,0.000355,0.1665,0.4216,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08334364508841796,0.042549,0.000400,0.1920,0.4540,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09585575315020506,0.041697,0.000352,0.1512,0.4030,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08713121334048389,0.040565,0.000360,0.1708,0.4366,0.0000,0.0000,0.0000,0.0000,0
0.01,0.013100112853864964,0.064760,0.000882,0.3440,0.6980,0.0000,0.0000,0.0000,0.0000,0
0.01,0.016635784682463545,0.061358,0.000761,0.3162,0.6684,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09166462283931952,0.041189,0.000335,0.1655,0.4220,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06546785157077199,0.044104,0.000429,0.1938,0.4719,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05111902632783277,0.046085,0.000514,0.2308,0.5630,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07600620656710311,0.043242,0.000358,0.1747,0.4623,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03784265554258924,0.049337,0.000481,0.2330,0.5387,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05434026427648264,0.045178,0.000467,0.2000,0.5099,0.0000,0.0000,0.0000,0.0000,0
0.01,0.042267665792338274,0.047807,0.000482,0.2240,0.5280,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06791412973252653,0.042502,0.000342,0.1613,0.4144,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08331208622172434,0.042592,0.000402,0.1920,0.4540,0.0000,0.0000,0.0000,0.0000,0
0.01,0.005372818597310634,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.021440398819701435,0.057552,0.000631,0.2820,0.6241,0.0000,0.0000,0.0000,0.0000,0
0.01,0.011317932345438242,0.067212,0.000949,0.3598,0.7088,0.0000,0.0000,0.0000,0.0000,0
0.01,0.020602790069364812,0.057740,0.000626,0.2795,0.6188,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0836724509090367,0.042225,0.000396,0.1895,0.4490,0.0000,0.0000,0.0000,0.0000,0
0.01,0.007043233992929518,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.014357524546497953,0.063476,0.000830,0.3297,0.6827,0.0000,0.0000,0.0000,0.0000,0
0.01,0.032290895515290984,0.051309,0.000523,0.2432,0.5728,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08289413432488876,0.042865,0.000407,0.1933,0.4554,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09135577819487413,0.041347,0.000337,0.1665,0.4234,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06657844648408562,0.043778,0.000390,0.1812,0.4499,0.0000,0.0000,0.0000,0.0000,0
0.01,0.015782172261827824,0.062103,0.000780,0.3175,0.6654,0.0000,0.0000,0.0000,0.0000,0
0.01,0.011664399380534254,0.066686,0.000926,0.3548,0.7063,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05010517683599821,0.045896,0.000474,0.2235,0.5390,0.0000,0.0000,0.0000,0.0000,0
0.01,0.017291311485705157,0.060625,0.000731,0.3050,0.6504,0.0000,0.0000,0.0000,0.0000,0
0.01,0.030164834563071105,0.052245,0.000548,0.2495,0.5786,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07163510707108424,0.042311,0.000342,0.1693,0.4343,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08290376256577678,0.042854,0.000406,0.1930,0.4552,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06530187493794515,0.044365,0.000449,0.2060,0.4879,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08556186356609652,0.040637,0.000385,0.1820,0.4392,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06416065388552047,0.043710,0.000431,0.1980,0.4866,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08147900742193578,0.043121,0.000426,0.1895,0.4484,0.0000,0.0000,0.0000,0.0000,0
0.01,0.027166084502177088,0.054271,0.000558,0.2625,0.5955,0.0000,0.0000,0.0000,0.0000,0
0.01,0.022308540707656883,0.056441,0.000602,0.2697,0.6054,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07234661742632355,0.041827,0.000339,0.1653,0.4254,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01457421757141298,0.063300,0.000820,0.3272,0.6795,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06889004802139194,0.042993,0.000338,0.1628,0.4257,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01893946483699175,0.059496,0.000697,0.2930,0.6400,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06121246429275413,0.042758,0.000422,0.1945,0.5154,0.0000,0.0000,0.0000,0.0000,0
0.01,0.051301747550947054,0.045865,0.000503,0.2290,0.5559,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07561384271324631,0.042897,0.000346,0.1745,0.4610,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09398943420202621,0.040937,0.000385,0.1585,0.4146,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05407039714167671,0.044920,0.000476,0.2037,0.5126,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06005208761046848,0.043245,0.000432,0.1918,0.4919,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09122439272079393,0.041141,0.000314,0.1608,0.4158,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0201164029548765,0.058127,0.000649,0.2802,0.6202,0.0000,0.0000,0.0000,0.0000,0
0.01,0.017530890738966527,0.060359,0.000722,0.3043,0.6501,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03897917185710369,0.049117,0.000464,0.2208,0.5371,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09480478217225174,0.041712,0.000403,0.1670,0.4244,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0048017348654988724,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.008452841632632642,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06268268918557894,0.044052,0.000436,0.1867,0.4984,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0941686819791885,0.040889,0.000383,0.1583,0.4132,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0621907142348095,0.043528,0.000416,0.1855,0.4961,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04261118508256614,0.047741,0.000480,0.2145,0.5196,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03979230318794088,0.049118,0.000457,0.2220,0.5331,0.0000,0.0000,0.0000,0.0000,0
0.01,0.034461181422333925,0.051146,0.000513,0.2437,0.5752,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08672306826352139,0.040462,0.000389,0.1715,0.4267,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03126028967758544,0.052043,0.000554,0.2560,0.5839,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03914956177432169,0.048985,0.000437,0.2095,0.5046,0.0000,0.0000,0.0000,0.0000,0
0.01,0.017992292773885886,0.060090,0.000690,0.2963,0.6407,0.0000,0.0000,0.0000,0.0000,0
0.01,0.016157102041156855,0.061742,0.000763,0.3160,0.6649,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08687464565681863,0.040582,0.000375,0.1693,0.4262,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06948156620944963,0.042867,0.000342,0.1705,0.4364,0.0000,0.0000,0.0000,0.0000,0
0.01,0.008067393886008637,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01806420463688151,0.060008,0.000716,0.3043,0.6505,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0013150922953187227,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09266931536809495,0.040983,0.000356,0.1668,0.4254,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07926723414821468,0.043270,0.000412,0.1920,0.4681,0.0000,0.0000,0.0000,0.0000,0
0.01,0.033807856960738236,0.050766,0.000499,0.2233,0.5338,0.0000,0.0000,0.0000,0.0000,0
0.01,0.041814657774887215,0.048266,0.000499,0.2280,0.5343,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09203169908000486,0.040892,0.000337,0.1650,0.4216,0.0000,0.0000,0.0000,0.0000,0
0.01,0.050624333113717813,0.045760,0.000505,0.2367,0.5707,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0977452234098961,0.042520,0.000400,0.1787,0.4629,0.0000,0.0000,0.0000,0.0000,0
0.01,0.014943317143644184,0.063155,0.000805,0.3270,0.6805,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05290679408540433,0.045131,0.000464,0.2042,0.5244,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04852674980403089,0.046037,0.000397,0.1800,0.4718,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04355717771407873,0.046857,0.000400,0.1817,0.4746,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0031491157836540454,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05776659823456525,0.044103,0.000418,0.1797,0.4663,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0028923493575359637,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07293090284201105,0.042123,0.000332,0.1618,0.4154,0.0000,0.0000,0.0000,0.0000,0
0.01,0.008681416364916117,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.030775985694452942,0.051951,0.000494,0.2305,0.5421,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04570314784255244,0.047648,0.000496,0.2260,0.5352,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09086393272794874,0.040825,0.000307,0.1487,0.3983,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01283276796732548,0.065145,0.000882,0.3430,0.6949,0.0000,0.0000,0.0000,0.0000,0
0.01,0.021084884202940652,0.057149,0.000612,0.2765,0.6108,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05534453980632163,0.045418,0.000485,0.2145,0.5272,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07114884110916388,0.042513,0.000357,0.1750,0.4403,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04077866287671718,0.048531,0.000467,0.2107,0.5190,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03478577523832368,0.051108,0.000512,0.2497,0.5817,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08132172477962367,0.043268,0.000435,0.1900,0.4488,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08598951983507681,0.040372,0.000382,0.1752,0.4278,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05573133103703712,0.044947,0.000486,0.2147,0.5245,0.0000,0.0000,0.0000,0.0000,0
0.01,0.029403562827724102,0.052843,0.000522,0.2522,0.5853,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03753738909725549,0.049482,0.000495,0.2278,0.5361,0.0000,0.0000,0.0000,0.0000,0
0.01,0.05305133857892069,0.045142,0.000474,0.2052,0.5274,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07311823079915516,0.042103,0.000346,0.1640,0.4173,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08705047428901186,0.040652,0.000361,0.1710,0.4368,0.0000,0.0000,0.0000,0.0000,0
0.01,0.045294987564850606,0.047846,0.000492,0.2303,0.5443,0.0000,0.0000,0.0000,0.0000,0
0.01,0.046706428176798306,0.046766,0.000485,0.2185,0.5247,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06643423557904181,0.043745,0.000399,0.1840,0.4529,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07452409262314483,0.042423,0.000354,0.1648,0.4250,0.0000,0.0000,0.0000,0.0000,0
0.01,0.055396277817946794,0.045469,0.000485,0.2137,0.5264,0.0000,0.0000,0.0000,0.0000,0
0.01,0.007691155432751501,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.02915597883034418,0.052857,0.000535,0.2495,0.5842,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07013667721859775,0.042976,0.000379,0.1807,0.4562,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0904289900144995,0.040620,0.000329,0.1487,0.3964,0.0000,0.0000,0.0000,0.0000,0
0.01,0.00607741346933618,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09013778177740309,0.040743,0.000329,0.1490,0.3966,0.0000,0.0000,0.0000,0.0000,0
0.01,0.047754055895047796,0.046041,0.000466,0.2008,0.5103,0.0000,0.0000,0.0000,0.0000,0
0.01,0.004478080023714817,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0021348220509859153,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03332998872986659,0.050643,0.000505,0.2385,0.5478,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07425756998072722,0.042285,0.000354,0.1648,0.4256,0.0000,0.0000,0.0000,0.0000,0
0.01,0.002250847226490658,1.000000,0.000000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01,0.019271237941123873,0.058956,0.000654,0.2807,0.6216,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08119471604623059,0.043435,0.000446,0.1930,0.4519,0.0000,0.0000,0.0000,0.0000,0
0.01,0.01240374875523363,0.065749,0.000897,0.3510,0.7063,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09855167422519664,0.042001,0.000380,0.1757,0.4576,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03428058675456325,0.051225,0.000521,0.2520,0.5857,0.0000,0.0000,0.0000,0.0000,0
0.01,0.061394072904415176,0.043117,0.000430,0.1948,0.5165,0.0000,0.0000,0.0000,0.0000,0
0.01,0.013044328693254526,0.064935,0.000876,0.3453,0.6993,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0668377699491442,0.043686,0.000383,0.1802,0.4469,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03355886707618761,0.050742,0.000490,0.2263,0.5358,0.0000,0.0000,0.0000,0.0000,0
0.01,0.054243251474618094,0.045381,0.000470,0.2008,0.5113,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03836345607956467,0.048939,0.000484,0.2303,0.5561,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07876650219047196,0.043279,0.000446,0.2008,0.4790,0.0000,0.0000,0.0000,0.0000,0
0.01,0.0880131364442155,0.040496,0.000350,0.1665,0.4275,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03691642396907283,0.049794,0.000475,0.2223,0.5351,0.0000,0.0000,0.0000,0.0000,0
0.01,0.031042294212784625,0.052040,0.000494,0.2420,0.5558,0.0000,0.0000,0.0000,0.0000,0
0.01,0.020379926494179405,0.058361,0.000649,0.2835,0.6246,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09494878402249492,0.041517,0.000389,0.1573,0.4117,0.0000,0.0000,0.0000,0.0000,0
0.01,0.03542026189115344,0.050128,0.000487,0.2295,0.5332,0.0000,0.0000,0.0000,0.0000,0
0.01,0.09612922518584555,0.041441,0.000353,0.1492,0.3993,0.0000,0.0000,0.0000,0.0000,0
0.01,0.07418936743506899,0.042234,0.000355,0.1648,0.4256,0.0000,0.0000,0.0000,0.0000,0
0.01,0.08931256641878112,0.041038,0.000343,0.1537,0.4033,0.0000,0.0000,0.0000,0.0000,0
0.01,0.06884637801215596,0.042936,0.000342,0.1598,0.4156,0.0000,0.0000,0.0000,0.0000,0
0.01,0.04120638016371694,0.048487,0.000464,0.2220,0.5303,0.0000,0.0000,0.0000,0.0000,0
0.01,0.056092510298427205,0.044664,0.000490,0.2107,0.5199,0.0000,0.0000,0.0000,0.0000,0
0.01,0.055081791727461436,0.044927,0.000428,0.1822,0.4904,0.0000,0.0000,0.0000,0.0000,0
