learning_rate,forgetting_rate,avg_weight,std_weight,avg_firing_count,std_firing_count,avg_avalanche_size,std_avalanche_size,avg_avalanche_duration,std_avalanche_duration,n_avalanches
0.07555993611003045,0.0009662093414265929,0.066105,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.06509678756952256,0.038108082363105485,0.063796,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.05887518550498905,0.0750130406243245,0.091102,0.003946,7.6145,8.3178,21.6529,6.3540,1.0414,0.1992,870
0.03225984544228571,0.03772967766900452,0.087942,0.006058,6.6878,7.5753,21.1659,6.5844,1.0514,0.2208,681
0.0973417994529737,0.017763782105063703,0.066277,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.05904628606985016,0.02419122261931561,0.064045,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0683306583213898,0.08619027594073377,0.091194,0.003730,7.7035,8.3181,21.4086,5.7804,1.0272,0.1628,881
0.07488668487286838,0.048648967308584444,0.063828,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.08129334604305062,0.02402124087463403,0.065505,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0811328595555835,0.05495424175765894,0.063862,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.04506341233864265,0.07995999594094769,0.085801,0.003885,7.1630,7.7937,19.6813,3.8063,1.0023,0.0481,863
0.08487580254486907,0.06700744673532731,0.074015,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.08045554407070328,0.017670215175429688,0.065695,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.09517002133107608,0.06318322864725569,0.064197,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.04404590896147292,0.0030016699472873755,0.064876,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.016449984571510267,0.07076574872956015,0.072832,0.002677,4.8685,5.9204,16.8011,1.7742,1.0000,0.0000,352
0.07794613019116277,0.040448936291570335,0.064204,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.04938966632903893,0.008779006704723182,0.064861,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0373340842874045,0.038092063838414854,0.089285,0.004856,6.9908,7.7208,20.9129,6.0233,1.0356,0.1853,758
0.008082326894061943,0.06478249452140782,0.065021,0.003148,4.2162,4.7202,15.4138,0.6168,1.0000,0.0000,29
0.0839534298411038,0.04002785426967011,0.065010,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.06677920374956516,0.01285654418804026,0.065389,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0296352525617771,0.02983680723649968,0.087555,0.005609,6.5810,7.3935,20.5030,5.5872,1.0283,0.1658,672
0.02537603312938084,0.06646619579372051,0.079780,0.003855,6.1383,6.9697,18.5008,2.9447,1.0000,0.0000,665
0.06264719016530332,0.027180616243670318,0.064068,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.02178044221500672,0.03725888865244629,0.081657,0.004241,6.2695,6.7504,18.2617,2.9592,1.0000,0.0000,642
0.08661187973245206,0.012147401939179627,0.066100,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.08976771696584361,0.023436697616417278,0.065818,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.005308644184675985,0.0955454221856966,0.060024,0.003984,3.1157,3.7277,0.0000,0.0000,0.0000,0.0000,0
0.0041386284448203725,0.05176147035772687,0.057798,0.002810,2.2107,2.6748,0.0000,0.0000,0.0000,0.0000,0
0.06552314142933384,0.09008318834102891,0.090665,0.004153,7.7307,8.3529,21.6168,6.3138,1.0397,0.1952,882
0.06861202953445737,0.07749677032748233,0.091849,0.003939,7.3750,8.0753,22.1321,7.0508,1.0661,0.2484,787
0.05607993475813788,0.0918294091505729,0.087438,0.003531,7.4008,8.0398,20.1159,3.7214,1.0000,0.0000,906
0.0657454166847401,0.01236588629376001,0.065370,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.03387274234143539,0.01120855312744354,0.063551,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.030466158247507286,0.011600966053392456,0.073415,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.019706024607038682,0.06500510687404679,0.074619,0.002908,5.4145,5.9611,16.9563,1.8096,1.0000,0.0000,412
0.006113234461430326,0.06433946733171146,0.061369,0.003962,3.3678,3.9660,0.0000,0.0000,0.0000,0.0000,0
0.06698063569112607,0.02200854165096021,0.064987,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.09471297944733281,0.05949043327644581,0.064227,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01800834304334418,0.03717922912638017,0.077745,0.003183,5.3777,5.9534,17.2530,1.9790,1.0000,0.0000,411
0.023694827396020673,0.0020399805774725314,0.063471,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.06377550396982426,0.027988662666454035,0.064080,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.09877122898729684,0.07508797669252493,0.064216,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.07817349510636322,0.03278466820300997,0.065016,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.057379923403235576,0.03675537280285428,0.063550,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.08703887962263757,0.07485157314285304,0.073958,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.039653655011543006,0.049569090617198844,0.088801,0.004930,7.0682,7.6893,21.3052,6.6367,1.0539,0.2258,724
0.08565958619411264,0.04863677787723412,0.064233,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.036290078959477876,0.07135637482579997,0.083086,0.004519,6.5637,7.3239,19.0717,3.4163,1.0013,0.0364,753
0.06488249453649315,0.08279439403708694,0.091200,0.003863,7.7387,8.3399,21.4904,5.9708,1.0316,0.1750,885
0.09245229294083131,0.06113558916853641,0.064115,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.08028396694705633,0.07272917600432058,0.072434,0.000000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.022438594701152337,0.005987261766940927,0.073192,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.027587376434092828,0.018727807489249158,0.072628,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.09985480193852178,0.021824998615263526,0.066224,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.022539135431133322,0.057591795072188964,0.077395,0.004235,5.5665,6.3706,17.8131,2.5358,1.0000,0.0000,503
0.015249395199095708,0.040618726846266426,0.075415,0.003298,4.9700,5.6902,16.8410,1.7042,1.0000,0.0000,327
0.017807337638505828,0.04354381286684424,0.076301,0.003384,5.1947,5.9065,17.2116,1.9211,1.0000,0.0000,378
0.0980312370599737,0.067908884779257,0.064258,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.037234668298355124,0.06631124041825548,0.084451,0.004540,6.7970,7.4626,19.3004,3.7413,1.0038,0.0615,789
0.04422426267767092,0.026926646668888925,0.073292,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0013648201154058165,0.0223671026562209,0.053363,0.000296,0.4258,0.5536,0.0000,0.0000,0.0000,0.0000,0
0.01862512183136077,0.08550376298921575,0.072991,0.002491,4.9603,6.0023,16.9045,1.8037,1.0000,0.0000,377
0.039097514401443434,0.01981075004483247,0.073448,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0926914537969148,0.027328077155753337,0.065785,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.028851888700547893,0.03619009093382643,0.087016,0.005438,6.6880,7.4080,20.3580,5.6160,1.0319,0.1757,690
0.076818231053564,0.024212640453523965,0.065343,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0024429679269298513,0.02012705399645611,0.056768,0.001463,1.0283,1.2899,0.0000,0.0000,0.0000,0.0000,0
0.052866770255771176,0.009226792674307878,0.064961,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0461392082621273,0.06197418234649078,0.087896,0.004282,7.0450,7.7153,20.4626,5.1389,1.0219,0.1464,776
0.014999544280791113,0.03422639165548232,0.076128,0.003537,5.0697,5.7968,17.0285,1.8565,1.0000,0.0000,351
0.035736392266059895,0.06272247965531388,0.084414,0.004583,6.7097,7.3812,19.2595,3.8024,1.0052,0.0720,767
0.0371005208415143,0.09717228351647726,0.080405,0.004001,6.3800,7.1974,18.7031,3.0766,1.0000,0.0000,751
0.09397859013938319,0.014973394707327633,0.066257,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.02448431562669664,0.010919659214789497,0.072971,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.05340837550794443,0.02110772052885015,0.063949,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01975809487239777,0.003171443790569332,0.073202,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0810007572678538,0.08390306557451462,0.091799,0.003630,7.1595,7.7908,22.2673,7.4329,1.0789,0.2697,722
0.0036855238673244336,0.031064550385135996,0.059146,0.002113,1.8975,2.2419,0.0000,0.0000,0.0000,0.0000,0
0.05331840686779625,0.022479490544560495,0.063844,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.05796955111121504,0.07721225297249085,0.089160,0.003590,7.3420,7.9243,20.6856,4.8417,1.0181,0.1334,827
0.06398859275623656,0.027527764100031105,0.064105,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.07402755959187247,0.0705531919875402,0.087929,0.000434,4.2075,2.0909,19.7800,2.7298,1.0000,0.0000,50
0.08752847143136525,0.02160509795762478,0.065804,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.05584427976852686,0.041745186829261115,0.073192,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.04073063555090738,0.026845139932856695,0.073024,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.02234801159558291,0.08500866266145517,0.076238,0.003483,5.5397,6.6832,17.6747,2.4320,1.0000,0.0000,584
0.02756365279509073,0.05651276263116469,0.081555,0.004177,6.4783,7.0517,18.5847,3.0206,1.0000,0.0000,708
0.040140517938017525,0.011671515085464228,0.063759,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.02423931011941176,0.026487718029086844,0.085053,0.004428,6.1455,6.8004,18.9836,3.7302,1.0066,0.0808,608
0.09320612089885434,0.08233180169628532,0.074276,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.008696339537766846,0.039270165988140045,0.069259,0.002960,4.4700,5.0354,15.6905,0.8861,1.0000,0.0000,84
0.022485445829695767,0.021627267053324958,0.068503,0.000000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.08729944427911275,0.015717055066123874,0.066000,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.05227371247588879,0.0815374983780572,0.087252,0.003899,7.2188,7.8611,19.9485,3.8260,1.0012,0.0342,855
0.04598360080630443,0.06258382220493482,0.087850,0.004270,7.0003,7.7296,20.3590,4.7214,1.0141,0.1179,780
0.027262964619244236,0.04753560775511856,0.083416,0.004559,6.4363,7.1188,19.0372,4.3903,1.0157,0.1245,699
0.020817170255348013,0.05567912483004206,0.077632,0.004044,5.5793,6.4148,17.7707,2.5008,1.0000,0.0000,519
0.06424486790738514,0.09194166581645682,0.090511,0.004158,7.7133,8.3720,21.6376,6.2802,1.0408,0.1978,883
0.06296205755354684,0.08175748856849713,0.091133,0.003935,7.7580,8.3478,21.5254,5.9691,1.0316,0.1750,885
0.08481875445470241,0.004267510008780884,0.066311,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.013569046296581042,0.06569660846104311,0.071914,0.002835,4.8230,5.8585,16.7826,1.7805,1.0000,0.0000,322
0.02427428497970247,0.03035383616182765,0.083766,0.004849,6.2337,6.7587,19.0764,4.1224,1.0119,0.1084,589
0.038592380918181124,0.040058463724374375,0.089425,0.004437,6.9115,7.5985,20.7953,5.2513,1.0207,0.1425,723
0.074381715979027,0.09029099854963321,0.091566,0.003699,7.7068,8.3130,21.9498,6.6270,1.0513,0.2207,857
0.04288559287759543,0.043494888592354564,0.089691,0.004745,6.8507,7.6697,21.0997,6.0610,1.0365,0.1876,712
0.005752581238329802,0.08679216469926851,0.061017,0.003962,3.3345,3.9266,0.0000,0.0000,0.0000,0.0000,0
0.06926080439521728,0.0022112399167409503,0.065843,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.04363344730083036,0.06830955560312973,0.086288,0.003759,7.0265,7.6196,19.5773,3.7195,1.0024,0.0493,821
0.002538679809172753,0.04037677233866762,0.054923,0.001815,1.2925,1.6000,0.0000,0.0000,0.0000,0.0000,0
0.003927585752213422,0.05285234473507046,0.056206,0.002184,1.8767,2.2026,0.0000,0.0000,0.0000,0.0000,0
0.04321881088892101,0.0990533576925587,0.083109,0.004135,6.8877,7.6526,19.4017,3.4071,1.0000,0.0000,839
0.02360151055730359,0.06144039815287678,0.077926,0.004147,5.7595,6.5328,17.9362,2.5346,1.0000,0.0000,549
0.0709029149512442,0.037979709790461946,0.064018,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.02728891491110122,0.017390187514249422,0.072710,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0756433679342711,0.019010355041501913,0.065482,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.08287549715556236,0.047385129780157784,0.064168,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.007115949016556493,0.08139919618448765,0.062389,0.003893,3.6122,4.2009,15.0000,0.0000,1.0000,0.0000,4
0.048108966966735216,0.05079175224872738,0.090351,0.004716,6.9372,7.7082,22.0029,7.5022,1.0779,0.2680,693
0.0072706978040354584,0.02591452829992678,0.067907,0.004477,3.2222,3.9672,0.0000,0.0000,0.0000,0.0000,0
0.001738176446250619,0.00817823108775005,0.058033,0.000697,0.6843,0.8591,0.0000,0.0000,0.0000,0.0000,0
0.09046154772576656,0.04684438215125245,0.065039,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.004931135528705106,0.07599647481067434,0.058189,0.003474,2.6528,3.2183,0.0000,0.0000,0.0000,0.0000,0
0.09864922937891119,0.06466537357944403,0.064313,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.07553294088294978,0.020969208315577824,0.065411,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.07696557333455198,0.07179528893306153,0.083581,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.09041936514397106,0.06252135746463168,0.064025,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.01588243723432156,0.09993537171184795,0.072013,0.002511,5.6080,6.4483,17.0973,1.9697,1.0000,0.0000,452
0.004260404598491542,0.076113039452678,0.056390,0.002778,2.1950,2.6318,0.0000,0.0000,0.0000,0.0000,0
0.07428440677485955,0.08981495504860502,0.091899,0.003524,7.6525,8.2410,22.5857,7.8086,1.0851,0.2790,823
0.06170777048013878,0.09465799573772281,0.088009,0.003284,7.2430,7.9510,20.1638,3.7367,1.0000,0.0000,861
0.00478726149630797,0.0738996917937438,0.058033,0.003457,2.6250,3.1897,0.0000,0.0000,0.0000,0.0000,0
0.03375241649256913,0.09634856899678676,0.080082,0.003942,6.3365,7.1922,18.6077,3.0660,1.0000,0.0000,752
0.06748725996097563,0.07808615412204223,0.091465,0.003750,7.4688,8.0326,22.1547,7.2145,1.0678,0.2514,782
0.06252890180281793,0.03622399082969929,0.063760,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0062295599138319,0.07884232341029207,0.061429,0.003925,3.4137,3.9974,0.0000,0.0000,0.0000,0.0000,0
0.06021294415643375,0.026407903747351448,0.064006,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.051751473347879225,0.007908006954171262,0.064968,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0784715559785718,0.09536596980597327,0.091648,0.003685,7.7023,8.3239,22.0187,6.7237,1.0537,0.2254,857
0.038894232323274686,0.03474840147723869,0.068887,0.000000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0954618486038704,0.0971538221476714,0.092639,0.003493,7.4310,7.8341,23.4132,8.7828,1.1220,0.3272,697
0.05138484353203675,0.017118717495573397,0.063967,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.026106534293253787,0.05804845018458833,0.081421,0.004448,6.5447,7.1880,18.8294,3.1763,1.0000,0.0000,721
0.040449704557644045,0.0025322836626938,0.064175,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.02378521182272235,0.0182957399297141,0.071192,0.000000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0704155191700306,0.06612724971845874,0.077536,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.047103249062743616,0.052406700501078915,0.090015,0.004857,7.0553,7.7668,22.1116,7.6524,1.0819,0.2742,708
0.013699887986569676,0.07130927345161331,0.071498,0.002729,4.8930,5.9271,16.7713,1.7822,1.0000,0.0000,328
0.0361848919274159,0.0077983913258021995,0.063756,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.03218918282299719,0.09927542909118287,0.079542,0.003325,6.2125,7.1988,18.3346,2.8515,1.0000,0.0000,762
0.019362895354968445,0.08543450487498847,0.073119,0.002505,4.9722,5.9887,16.9019,1.7955,1.0000,0.0000,377
0.012300816969268378,0.046025492068028334,0.073092,0.003698,4.8420,5.6537,16.7869,1.6589,1.0000,0.0000,291
0.013576659075095861,0.030798604189121514,0.075953,0.003511,5.0137,5.6915,16.9319,1.7529,1.0000,0.0000,323
0.05352792511266748,0.006860892208250551,0.065137,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.07039300047282973,0.044173062881865365,0.063802,0.000000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.05324722183795523,0.0986575743364076,0.085630,0.003720,7.2722,7.8726,19.7870,3.6246,1.0000,0.0000,878
0.04981057811075541,0.0737981126298455,0.087294,0.003958,7.0758,7.7461,19.8697,3.9079,1.0036,0.0600,829
0.06303849064221576,0.010073454132292076,0.065355,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.08672258096106657,0.012246872631259441,0.066100,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.05205330845700409,0.03482526029394444,0.073306,0.000000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.07612375743805769,0.0015952833261509342,0.066102,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.08846831548996431,0.0411310440725395,0.065127,0.000000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0032571167754745826,0.07887082679389582,0.053294,0.002343,1.5733,1.9416,0.0000,0.0000,0.0000,0.0000,0
